Top pages,Clicks,Impressions,CTR,Position
https://www.fleafind.ch/en/markt/flohmarkt-buerkliplatz-zuerich/2026-06-20,0,177,0%,6.75
https://www.fleafind.ch/en/markt/flohmarkt-buerkliplatz-zuerich/2026-05-16,0,148,0%,5.42
https://www.fleafind.ch/en/markt/flohmarkt-seeplatz-waedenswil/2026-08-08,0,117,0%,10.15
https://www.fleafind.ch/de/markt/flohmarkt-wetzikon/2026-09-26,0,114,0%,11.59
https://www.fleafind.ch/fr/schweiz/nyon/samedi,0,112,0%,12
https://www.fleafind.ch/fr/schweiz/lausanne/dimanche,0,112,0%,22.7
https://www.fleafind.ch/de/markt/flohmarkt-aarau/2026-09-05,0,109,0%,10.11
https://www.fleafind.ch/fr/markt/marche-calabash-lausanne,0,107,0%,7.45
https://www.fleafind.ch/de/markt/quartierflohmarkt-lehenmatt/2026-06-28,0,104,0%,9.68
https://www.fleafind.ch/fr/markt/nostalgie-flohmarkt-worb-bern/2026-10-11,0,98,0%,6.61
https://www.fleafind.ch/de/markt/quartierflohmarkt-matthaeus,0,91,0%,9.55
https://www.fleafind.ch/fr/markt/plainpalais-geneve,0,91,0%,10.48
https://www.fleafind.ch/de/markt/floh-und-antikmarkt-wynecenter-buchs,0,91,0%,17.63
https://www.fleafind.ch/en/markt/letziplunder-flohmarkt-basel/2026-09-19,0,89,0%,6.42
https://www.fleafind.ch/en/markt/marche-aux-puces-plainpalais-geneve-erster-sonntag/2027-08-01,0,88,0%,13.44
https://www.fleafind.ch/en/schweiz/zuerich/saturday,0,86,0%,10.34
https://www.fleafind.ch/en/markt/flohmarkt-gallusplatz-stgallen/2026-08-01,0,83,0%,3.36
https://www.fleafind.ch/en/markt/flohmarkt-uster-stadthausplatz/2026-09-05,0,80,0%,12.78
https://www.fleafind.ch/en/markt/flohmarkt-buerkliplatz-zuerich/2026-09-26,0,79,0%,7.05
https://www.fleafind.ch/de/schweiz/winterthur/sonntag,0,78,0%,31.73
https://www.fleafind.ch/en/markt/flohmarkt-grosse-halle-bern/2026-11-01,0,76,0%,4.41
https://www.fleafind.ch/en/markt/gaenggali-markt-chur/2026-08-01,0,75,0%,7.05
https://www.fleafind.ch/de/maerkte/naechste-woche/chur,0,74,0%,8.22
https://www.fleafind.ch/en/markt/quartierflohmarkt-innerstadt,0,74,0%,21.41
https://www.fleafind.ch/de/markt/gaenggali-markt-chur/2026-10-03,0,73,0%,9.03
https://www.fleafind.ch/fr/schweiz/vevey/samedi,0,73,0%,9.9
https://www.fleafind.ch/de/markt/flohmarkt-uster-stadthausplatz/2026-07-04,0,72,0%,11.26
https://www.fleafind.ch/en/markt/coffre-ouvert-villeneuve,0,71,0%,10.59
https://www.fleafind.ch/en/maerkte/naechste-woche/zuerich,0,70,0%,12.56
https://www.fleafind.ch/en/markt/floh-raritaetenmarkt-europaplatz-bern,0,69,0%,7.72
https://www.fleafind.ch/de/maerkte/heute,0,69,0%,46.16
https://www.fleafind.ch/en/markt/gaenggali-markt-chur,0,64,0%,6.8
https://www.fleafind.ch/fr/markt/brocante-de-carouge-geneve/2026-05-03,0,63,0%,9.41
https://www.fleafind.ch/en/markt/flohmarkt-buerkliplatz-zuerich/2026-09-05,0,62,0%,6.77
https://www.fleafind.ch/en/markt/letziplunder-flohmarkt-basel/2026-06-20,0,62,0%,7.74
https://www.fleafind.ch/de/markt/saeuliaemtler-flohmarkt-affoltern/2026-08-29,0,62,0%,8.52
https://www.fleafind.ch/en/markt/strassenflohmarkt-rafz,0,61,0%,6.61
https://www.fleafind.ch/fr/markt/vide-grenier-lutry,0,61,0%,8.72
https://www.fleafind.ch/de/schweiz/fribourg/samstag,0,60,0%,13.62
https://www.fleafind.ch/en/markt/flohmarkt-petersplatz-basel/2026-09-05,0,59,0%,21.22
https://www.fleafind.ch/en/markt/flohmarkt-petersplatz-basel/2026-09-26,0,57,0%,22.39
https://www.fleafind.ch/en/markt/flohmarkt-petersplatz-basel/2026-07-25,0,56,0%,5.86
https://www.fleafind.ch/de/markt/baden-bazaar,0,56,0%,10.68
https://www.fleafind.ch/en/schweiz/basel/saturday,0,55,0%,13.64
https://www.fleafind.ch/en/markt/flohmarkt-petersplatz-basel/2026-07-18,0,54,0%,5.81
https://www.fleafind.ch/en/schweiz/bern,0,54,0%,6.37
https://www.fleafind.ch/en/markt/flohmarkt-aarau/2026-07-04,0,53,0%,5.36
https://www.fleafind.ch/en/markt/flohmarkt-dampfzentrale-bern,0,53,0%,7.19
https://www.fleafind.ch/en/markt/flohmarkt-petersplatz-basel/2026-06-13,0,51,0%,7.61
https://www.fleafind.ch/de/markt/flohmarkt-winterthur-altstadt/2026-09-12,0,49,0%,10.41
https://www.fleafind.ch/en/markt/flohmarkt-uster-stadthausplatz/2026-06-06,0,49,0%,15.92
https://www.fleafind.ch/de/markt/floh-und-antikmarkt-wynecenter-buchs/2026-08-09,0,49,0%,17.33
https://www.fleafind.ch/de/schweiz/luzern/samstag,0,49,0%,18.06
https://www.fleafind.ch/de/markt/saeuliaemtler-flohmarkt-affoltern/2026-09-26,0,48,0%,11.71
https://www.fleafind.ch/de/markt/kinderflohmarkt-gz-bachwiesen/2026-08-23,0,47,0%,4.85
https://www.fleafind.ch/en/markt/coffre-ouvert-villeneuve/2026-07-11,0,47,0%,5
https://www.fleafind.ch/en/markt/quartierflohmarkt-gellert/2026-09-06,0,47,0%,8.55
https://www.fleafind.ch/en/markt/liesberger-flohmarkt/2026-09-06,0,46,0%,6.52
https://www.fleafind.ch/en/markt/flohmarkt-kanzlei-zuerich/2026-08-08,0,45,0%,6.16
https://www.fleafind.ch/fr/markt/marche-aux-puces-vevey/2027-07-03,0,45,0%,9.13
https://www.fleafind.ch/en/markt/flohmarkt-am-see-wollishofen-zuerich/2026-08-09,0,45,0%,9.4
https://www.fleafind.ch/de/maerkte/heute/thun,0,45,0%,11.78
https://www.fleafind.ch/de/markt/flohmarkt-aarau,0,45,0%,18.6
https://www.fleafind.ch/en/schweiz/lausanne/saturday,0,44,0%,8
https://www.fleafind.ch/en/maerkte/2026-07-04,0,43,0%,5.3
https://www.fleafind.ch/de/markt/marche-aux-puces-fribourg,0,43,0%,8.42
https://www.fleafind.ch/en/markt/floh-und-antiquitaetenmarkt-mellingen/2026-05-17,0,43,0%,8.67
https://www.fleafind.ch/en/markt/flohmarkt-muensterplatz-bern,0,42,0%,6.1
https://www.fleafind.ch/de/markt/floh-und-antiquitaetenmarkt-mellingen/2026-12-04,0,42,0%,7.81
https://www.fleafind.ch/fr/markt/marche-calabash-lausanne/2026-05-03,0,41,0%,6.12
https://www.fleafind.ch/en/markt/nostalgie-flohmarkt-worb-bern/2026-08-09,0,41,0%,6.51
https://www.fleafind.ch/de/markt/flohmarkt-schlieren-herbstmarkt/2026-09-05,0,41,0%,6.63
https://www.fleafind.ch/en/markt/flohmarkt-petersplatz-basel/2026-08-15,0,41,0%,7.05
https://www.fleafind.ch/en/maerkte/naechste-woche,0,41,0%,7.39
https://www.fleafind.ch/fr/schweiz/geneve/samedi,0,41,0%,14.71
https://www.fleafind.ch/en/markt/rosenhof-markt-zuerich/2026-06-27,0,40,0%,5
https://www.fleafind.ch/en/markt/flohmarkt-dampfzentrale-bern/2026-07-26,0,40,0%,5.58
https://www.fleafind.ch/de/markt/flohmarkt-schlieren-herbstmarkt,0,40,0%,7.6
https://www.fleafind.ch/de/markt/gaenggali-markt-chur/2027-11-06,0,40,0%,9.6
https://www.fleafind.ch/de/schweiz/luzern/sonntag,0,40,0%,11.53
https://www.fleafind.ch/en/markt/marche-calabash-lausanne/2026-05-03,0,39,0%,6.23
https://www.fleafind.ch/en/markt/flohmarkt-kanzlei-zuerich/2026-07-11,0,39,0%,6.72
https://www.fleafind.ch/en/markt/flohmarkt-winterthur-altstadt/2026-06-13,0,39,0%,41.9
https://www.fleafind.ch/fr/markt/marches-tunnel-lausanne,0,38,0%,5.47
https://www.fleafind.ch/en/markt/marche-calabash-lausanne,0,37,0%,5.35
https://www.fleafind.ch/en/markt/marche-aux-puces-plainpalais-geneve-erster-sonntag/2026-07-05,0,37,0%,6.84
https://www.fleafind.ch/en/schweiz/vevey/this-weekend,0,37,0%,7.27
https://www.fleafind.ch/de/markt/flohmarkt-rathausplatz-wettingen/2026-05-09,0,37,0%,7.35
https://www.fleafind.ch/de/markt/flohmarkt-kanzlei-zuerich/2026-03-07,0,37,0%,8.27
https://www.fleafind.ch/de/markt/flohmarkt-buerkliplatz-zuerich/2026-08-08,0,37,0%,9.97
https://www.fleafind.ch/fr/markt/kinderflohmarkt-uster/2026-07-11,0,37,0%,10.3
https://www.fleafind.ch/de/maerkte/samedi/winterthur,0,37,0%,45
https://www.fleafind.ch/en/markt/flohmarkt-gallusplatz-stgallen/2026-07-04,0,36,0%,4.56
https://www.fleafind.ch/de/markt/quartierflohmarkt-st-johann/2026-08-08,0,36,0%,7.56
https://www.fleafind.ch/de/markt/flohmarkt-rathausplatz-wettingen/2026-07-11,0,36,0%,8.22
https://www.fleafind.ch/fr/markt/vide-dressing-flon-lausanne/2026-09-05,0,36,0%,8.75
https://www.fleafind.ch/de/markt/progr-vintage-flea-market-bern,0,36,0%,8.92
https://www.fleafind.ch/fr/markt/marche-rumine-lausanne,0,35,0%,5.17
https://www.fleafind.ch/en/schweiz/geneve/sunday,0,35,0%,8.43
https://www.fleafind.ch/en/markt/flohmarkt-petersplatz-basel/2026-05-09,0,35,0%,9
https://www.fleafind.ch/de/maerkte/2026-12-05/chur,0,35,0%,11.11
https://www.fleafind.ch/en/maerkte/2026-11-18/st-gallen,0,34,0%,1.32
https://www.fleafind.ch/en/markt/flohmarkt-dietikon/2026-07-04,0,34,0%,5.35
https://www.fleafind.ch/en/maerkte/2026-07-25/zuerich,0,34,0%,5.65
https://www.fleafind.ch/en/schweiz/lausanne/sunday,0,34,0%,6.15
https://www.fleafind.ch/en/schweiz/lugano/saturday,0,34,0%,7.26
https://www.fleafind.ch/fr/markt/nostalgie-flohmarkt-worb-bern,0,34,0%,7.76
https://www.fleafind.ch/de/markt/quartierflohmarkt-gotthelf-iselin,0,34,0%,12.15
https://www.fleafind.ch/fr/markt/flohmarkt-petersplatz-basel,0,33,0%,7.52
https://www.fleafind.ch/en/markt/flohmarkt-the-stage-liebefeld-bern/2026-09-13,0,33,0%,8.15
https://www.fleafind.ch/it/markt/flohmarkt-buerkliplatz-zuerich,0,33,0%,8.67
https://www.fleafind.ch/en/markt/flohmarkt-barfuesserplatz-basel,0,33,0%,8.82
https://www.fleafind.ch/fr/schweiz/basel/samedi,0,33,0%,11
https://www.fleafind.ch/fr/markt/flohmi-schmittiplatz-pratteln/2026-11-07,0,33,0%,11.3
https://www.fleafind.ch/de/markt/flohmarkt-st-mangen-quartier,0,33,0%,11.85
https://www.fleafind.ch/it/markt/rosenhof-markt-zuerich/2026-11-21,0,32,0%,2.28
https://www.fleafind.ch/en/markt/marche-calabash-lausanne/2026-08-02,0,32,0%,5.69
https://www.fleafind.ch/en/markt/flohmarkt-hofmattplatz-kriens/2026-08-22,0,32,0%,6.78
https://www.fleafind.ch/en/markt/marche-aux-puces-plainpalais-geneve-erster-sonntag/2026-12-06,0,32,0%,7.72
https://www.fleafind.ch/de/markt/liesberger-flohmarkt/2026-09-06,0,32,0%,8.19
https://www.fleafind.ch/de/maerkte/heute/aarau,0,32,0%,36
https://www.fleafind.ch/de/schweiz/winterthur/dieses-wochenende,0,32,0%,53.03
https://www.fleafind.ch/en/maerkte/2026-08-01/basel,0,31,0%,7
https://www.fleafind.ch/de/markt/quartierflohmi-neu-allschwil/2026-09-20,0,31,0%,7.29
https://www.fleafind.ch/en/maerkte/2026-06-02,0,31,0%,7.29
https://www.fleafind.ch/de/markt/night-flohmarkt-kloten/2026-07-04,0,31,0%,8.52
https://www.fleafind.ch/en/schweiz/winterthur/saturday,0,31,0%,11
https://www.fleafind.ch/en/schweiz/chur,0,31,0%,12.16
https://www.fleafind.ch/en/markt/cd-schallplatten-boerse-bern,0,31,0%,17.35
https://www.fleafind.ch/de/markt/strassenflohmarkt-rafz/2026-09-19,0,30,0%,4.07
https://www.fleafind.ch/en/markt/fete-livres-disques-ouchy-lausanne/2026-07-12,0,30,0%,5.13
https://www.fleafind.ch/en/markt/marche-aux-puces-plainpalais-geneve-samstag/2026-05-16,0,30,0%,5.23
https://www.fleafind.ch/de/markt/flohmarkt-lenzburg-metzgplatz/2026-10-17,0,30,0%,7.47
https://www.fleafind.ch/en/markt/rosenhof-markt-zuerich,0,30,0%,8.17
https://www.fleafind.ch/fr/markt/vide-dressing-flon-lausanne/2026-11-07,0,30,0%,8.63
https://www.fleafind.ch/en/markt/quartierflohmarkt-neubad/2026-08-22,0,30,0%,8.87
https://www.fleafind.ch/de/markt/flohmarkt-rathausplatz-wettingen/2026-09-12,0,30,0%,8.93
https://www.fleafind.ch/de/markt/maedelsflohmarkt-xxl-dietikon,0,30,0%,8.93
https://www.fleafind.ch/de/markt/flohmarkt-gallusplatz-stgallen/2026-05-02,0,30,0%,12.13
https://www.fleafind.ch/en/markt/flohmarkt-winterthur-altstadt/2026-09-26,0,30,0%,14.83
https://www.fleafind.ch/fr/markt/fete-livres-disques-ouchy-lausanne/2026-05-17,0,29,0%,2.48
https://www.fleafind.ch/fr/markt/marche-calabash-lausanne/2026-11-01,0,29,0%,3.86
https://www.fleafind.ch/fr/markt/marche-calabash-lausanne/2027-06-06,0,29,0%,6.86
https://www.fleafind.ch/en/markt/floh-und-antiquitaetenmarkt-schadaumaerit-thun,0,29,0%,8.93
https://www.fleafind.ch/de/schweiz/lugano,0,29,0%,9.1
https://www.fleafind.ch/fr/markt/marche-aux-puces-fribourg-cathedrale/2026-09-05,0,29,0%,9.86
https://www.fleafind.ch/de/markt/kinderflohmarkt-gz-bachwiesen/2026-10-18,0,28,0%,4.93
https://www.fleafind.ch/en/markt/marche-aux-puces-plainpalais-geneve-samstag/2026-05-30,0,28,0%,5.32
https://www.fleafind.ch/de/markt/flohmi-bullingerhof-zuerich/2026-07-25,0,28,0%,7.21
https://www.fleafind.ch/en/schweiz/fribourg,0,28,0%,7.29
https://www.fleafind.ch/en/markt/flohmarkt-st-mangen-quartier/2027-08-28,0,28,0%,7.43
https://www.fleafind.ch/en/markt/quartierflohmarkt-lehenmatt/2026-06-28,0,28,0%,7.57
https://www.fleafind.ch/en/markt/quartier-flohmarkt-areal-bach,0,28,0%,8.36
https://www.fleafind.ch/de/markt/flohmarkt-stadtbibliothek-aarau,0,28,0%,11.68
https://www.fleafind.ch/en/markt/flohmarkt-theaterplatz-baden/2026-07-25,0,28,0%,12.11
https://www.fleafind.ch/fr/schweiz/geneve/dimanche,0,28,0%,18.54
https://www.fleafind.ch/en/markt/flohmarkt-kanzlei-zuerich/2026-06-06,0,27,0%,4.41
https://www.fleafind.ch/en/markt/floh-raritaetenmarkt-europaplatz-bern/2026-06-27,0,27,0%,4.85
https://www.fleafind.ch/en/markt/flohmarkt-petersplatz-basel/2026-07-04,0,27,0%,5.67
https://www.fleafind.ch/de/markt/flohmarkt-st-mangen-quartier/2026-05-30,0,27,0%,5.74
https://www.fleafind.ch/en/schweiz/geneve,0,27,0%,6.7
https://www.fleafind.ch/de/markt/quartierflohmarkt-neubad/2026-08-22,0,27,0%,8.19
https://www.fleafind.ch/fr/markt/marche-rumine-lausanne-samedi/2026-08-01,0,27,0%,8.3
https://www.fleafind.ch/de/markt/flohmarkt-uster-stadthausplatz/2027-04-03,0,27,0%,9.63
https://www.fleafind.ch/de/markt/flohmarkt-petersplatz-basel/2026-09-05,0,27,0%,11.63
https://www.fleafind.ch/fr/schweiz/vevey/dimanche,0,27,0%,11.78
https://www.fleafind.ch/en/markt/saeuliaemtler-flohmarkt-affoltern/2026-06-27,0,27,0%,12.33
https://www.fleafind.ch/en/schweiz/schaffhausen/saturday,0,27,0%,12.48
https://www.fleafind.ch/fr/markt/les-puces-du-cpo-lausanne/2026-07-02,0,26,0%,3
https://www.fleafind.ch/en/markt/flohmarkt-barfuesserplatz-basel/2026-07-08,0,26,0%,5.38
https://www.fleafind.ch/en/markt/marche-aux-puces-plainpalais-geneve-samstag/2026-08-15,0,26,0%,6.58
https://www.fleafind.ch/de/markt/quartierflohmarkt-bottmingen/2026-08-23,0,26,0%,7.65
https://www.fleafind.ch/de/maerkte/sabato/fribourg,0,26,0%,9.35
https://www.fleafind.ch/en/markt/flohmarkt-vogesenplatz-basel,0,26,0%,12.12
https://www.fleafind.ch/en/maerkte/naechste-woche/basel,0,26,0%,15.31
https://www.fleafind.ch/fr/schweiz/baden/ce-week-end,0,26,0%,29.62
https://www.fleafind.ch/de/markt/saeuliaemtler-flohmarkt-affoltern/2026-06-27,0,25,0%,5.48
https://www.fleafind.ch/en/markt/flohmi-muttenz,0,25,0%,5.68
https://www.fleafind.ch/en/markt/flohmarkt-dietikon/2026-07-18,0,25,0%,5.88
https://www.fleafind.ch/en/markt/progr-vintage-flea-market-bern,0,25,0%,6.08
https://www.fleafind.ch/de/maerkte/2026-08-01/winterthur,0,25,0%,6.64
https://www.fleafind.ch/en/markt/floh-und-antiquitaetenmarkt-schadaumaerit-thun/2026-09-20,0,25,0%,7.76
https://www.fleafind.ch/de/markt/flohmarkt-grosse-halle-bern/2026-11-01,0,25,0%,8
https://www.fleafind.ch/de/markt/puces-de-nyon/2026-08-30,0,25,0%,8.08
https://www.fleafind.ch/fr/markt/flohmarkt-uster-stadthausplatz/2026-08-01,0,25,0%,10.08
https://www.fleafind.ch/en/markt/nachtflohmarkt-markthalle-basel/2026-09-05,0,25,0%,12.36
https://www.fleafind.ch/en/maerkte/heute/geneve,0,25,0%,21
https://www.fleafind.ch/en/markt/flohmarkt-rathausplatz-wettingen,0,25,0%,25.64
https://www.fleafind.ch/en/markt/quartierflohmarkt-st-johann/2026-08-08,0,24,0%,6.79
https://www.fleafind.ch/en/markt/flohmarkt-petersplatz-basel/2027-01-09,0,24,0%,6.92
https://www.fleafind.ch/de/markt/floh-und-antikmarkt-wynecenter-buchs/2026-07-05,0,24,0%,7.17
https://www.fleafind.ch/fr/markt/puces-de-nyon,0,24,0%,8.67
https://www.fleafind.ch/de/maerkte/heute/nyon,0,24,0%,51.21
https://www.fleafind.ch/de/markt/baden-bazaar/2026-05-10,0,23,0%,6.26
https://www.fleafind.ch/en/markt/floh-und-antikmarkt-wynecenter-buchs,0,23,0%,6.43
https://www.fleafind.ch/fr/maerkte/wochenende/fribourg,0,23,0%,8.43
https://www.fleafind.ch/de/maerkte/dimanche/thun,0,23,0%,10.48
https://www.fleafind.ch/de/schweiz/duebendorf,0,23,0%,12.91
https://www.fleafind.ch/en/markt/flohmarkt-mosergarten-schaffhausen/2026-09-05,0,23,0%,13.74
https://www.fleafind.ch/en/markt/puces-de-nyon/2026-05-31,0,23,0%,22.96
https://www.fleafind.ch/de/markt/flohmarkt-petersplatz-basel/2026-06-13,0,22,0%,6.68
https://www.fleafind.ch/de/markt/flohmarkt-oetwil-am-see/2026-09-26,0,22,0%,7.5
https://www.fleafind.ch/de/markt/flohmarkt-stuecki-basel/2026-09-20,0,22,0%,7.77
https://www.fleafind.ch/en/markt/cozy-sunday-stellwerk-bern,0,22,0%,9.95
https://www.fleafind.ch/en/markt/flohmarkt-zofingen,0,22,0%,13.27
https://www.fleafind.ch/fr/markt/fete-livres-disques-ouchy-lausanne/2026-08-09,0,21,0%,3.71
https://www.fleafind.ch/en/markt/marches-tunnel-lausanne-samedi/2026-08-01,0,21,0%,4.62
https://www.fleafind.ch/en/markt/marche-calabash-lausanne/2026-07-05,0,21,0%,4.76
https://www.fleafind.ch/en/markt/luzerner-flohmarkt-voegeligaertli/2026-05-09,0,21,0%,5.62
https://www.fleafind.ch/en/markt/flohmarkt-petersplatz-basel/2026-05-23,0,21,0%,6.57
https://www.fleafind.ch/de/markt/gaenggali-markt-chur/2026-09-05,0,21,0%,8.43
https://www.fleafind.ch/de/markt/cd-schallplatten-boerse-bern/2027-04-24,0,21,0%,9.67
https://www.fleafind.ch/fr/schweiz/luzern/samedi,0,21,0%,12.57
https://www.fleafind.ch/de/markt/marche-aux-puces-plainpalais-geneve-erster-sonntag/2027-08-01,0,21,0%,34.9
https://www.fleafind.ch/de/maerkte/wochenende/fribourg,0,21,0%,49.95
https://www.fleafind.ch/fr/maerkte/wochenende/baden,0,21,0%,55.62
https://www.fleafind.ch/fr/markt/les-puces-du-cpo-lausanne/2026-07-30,0,20,0%,3.9
https://www.fleafind.ch/de/markt/rosenhof-markt-zuerich/2026-06-06,0,20,0%,4.2
https://www.fleafind.ch/en/markt/marche-calabash-lausanne/2027-06-06,0,20,0%,4.3
https://www.fleafind.ch/de/markt/flohmarkt-kanzlei-zuerich/2026-08-08,0,20,0%,5.45
https://www.fleafind.ch/fr/markt/marche-aux-puces-plainpalais-geneve-samstag/2026-05-16,0,20,0%,5.45
https://www.fleafind.ch/en/schweiz/aarau/sunday,0,20,0%,5.7
https://www.fleafind.ch/en/markt/marche-aux-puces-plainpalais-geneve-samstag/2026-06-13,0,20,0%,6.85
https://www.fleafind.ch/en/schweiz/basel/this-weekend,0,20,0%,7.1
https://www.fleafind.ch/en/markt/flohmarkt-chilbiplatz-duebendorf/2026-09-26,0,20,0%,7.45
https://www.fleafind.ch/de/markt/mercato-antiquariato-maghetti-lugano,0,20,0%,8.8
https://www.fleafind.ch/fr/schweiz/basel/ce-week-end,0,20,0%,9.45
https://www.fleafind.ch/fr/schweiz/geneve,0,20,0%,10.4
https://www.fleafind.ch/de/maerkte/wochenende/lugano,0,20,0%,10.85
https://www.fleafind.ch/de/maerkte/naechste-woche/winterthur,0,20,0%,11.5
https://www.fleafind.ch/en/schweiz/dietikon,0,20,0%,20.15
https://www.fleafind.ch/de/markt/flohmarkt-theaterplatz-baden/2026-08-29,0,20,0%,21.2
https://www.fleafind.ch/fr/maerkte/dimanche/nyon,0,20,0%,23.8
https://www.fleafind.ch/fr/schweiz,0,20,0%,37.35
https://www.fleafind.ch/en/markt/marche-calabash-lausanne/2027-03-07,0,19,0%,4.79
https://www.fleafind.ch/en/markt/mercato-antiquariato-maghetti-lugano/2026-05-30,0,19,0%,5.26
https://www.fleafind.ch/en/schweiz/st-gallen/this-weekend,0,19,0%,5.47
https://www.fleafind.ch/de/markt/quartierflohmarkt-innerstadt,0,19,0%,5.58
https://www.fleafind.ch/en/maerkte/domenica/basel,0,19,0%,6.42
https://www.fleafind.ch/en/markt/marche-calabash-lausanne/2026-11-01,0,19,0%,6.42
https://www.fleafind.ch/en/markt/flohmarkt-petersplatz-basel/2026-08-08,0,19,0%,6.95
https://www.fleafind.ch/en/schweiz/baden/sunday,0,19,0%,7.68
https://www.fleafind.ch/fr/markt/puces-de-nyon/2026-08-30,0,19,0%,17.84
https://www.fleafind.ch/de/maerkte/sonntag/st-gallen,0,19,0%,54.42
https://www.fleafind.ch/en/markt/rosenhof-markt-zuerich/2026-07-18,0,18,0%,6.11
https://www.fleafind.ch/en/markt/flohmarkt-am-see-wollishofen-zuerich/2026-08-02,0,18,0%,6.33
https://www.fleafind.ch/en/markt/marche-aux-puces-plainpalais-geneve-samstag/2026-05-23,0,18,0%,6.33
https://www.fleafind.ch/en/schweiz/lugano/sunday,0,18,0%,6.44
https://www.fleafind.ch/en/markt/marche-aux-puces-plainpalais-geneve-samstag/2026-07-18,0,18,0%,7.17
https://www.fleafind.ch/de/markt/hallenflohmarkt-markthalle-basel/2026-04-11,0,18,0%,7.39
https://www.fleafind.ch/fr/markt/marche-aux-puces-plainpalais-geneve-samstag/2026-06-27,0,18,0%,7.44
https://www.fleafind.ch/en/markt/marche-aux-puces-plainpalais-geneve-samstag/2026-07-11,0,18,0%,7.67
https://www.fleafind.ch/de/markt/vrd-flohmarkt-riehen,0,18,0%,8.33
https://www.fleafind.ch/en/markt/maedelsflohmarkt-xxl-dietikon,0,18,0%,8.5
https://www.fleafind.ch/it/schweiz/zuerich/sabato,0,18,0%,8.56
https://www.fleafind.ch/en/markt/liesberger-flohmarkt/2026-11-15,0,18,0%,8.61
https://www.fleafind.ch/de/schweiz/aarau/samstag,0,18,0%,13.39
https://www.fleafind.ch/en/markt/kinderflohmarkt-gz-hottingen/2026-08-29,0,18,0%,20.06
https://www.fleafind.ch/de/schweiz/fribourg/sonntag,0,18,0%,20.5
https://www.fleafind.ch/fr/markt/flohmarkt-seeplatz-waedenswil,0,18,0%,26.22
https://www.fleafind.ch/en/markt/mercato-antiquariato-maghetti-lugano/2026-06-06,0,17,0%,5.35
https://www.fleafind.ch/de/markt/flohmarkt-st-mangen-quartier/2026-06-27,0,17,0%,6.18
https://www.fleafind.ch/en/markt/marche-calabash-lausanne/2026-06-07,0,17,0%,6.24
https://www.fleafind.ch/en/markt/rosenhof-markt-zuerich/2026-07-04,0,17,0%,6.35
https://www.fleafind.ch/it/schweiz/lugano/questo-fine-settimana,0,17,0%,6.35
https://www.fleafind.ch/en/markt/coffre-ouvert-villeneuve/2026-06-13,0,17,0%,6.41
https://www.fleafind.ch/en/schweiz/fribourg/sunday,0,17,0%,6.65
https://www.fleafind.ch/de/markt/luzerner-flohmarkt-voegeligaertli/2026-08-01,0,17,0%,7
https://www.fleafind.ch/en/schweiz/ruemlang,0,17,0%,7.53
https://www.fleafind.ch/de/maerkte/2026-07-25/st-gallen,0,17,0%,7.82
https://www.fleafind.ch/en/markt/brocante-17-terra-geneve/2026-06-01,0,17,0%,8.06
https://www.fleafind.ch/en/markt/flohmarkt-oetwil-am-see/2026-08-29,0,17,0%,8.12
https://www.fleafind.ch/en/maerkte/wochenende/vevey,0,17,0%,9.94
https://www.fleafind.ch/de/maerkte/2026-05-21,0,17,0%,11.71
https://www.fleafind.ch/en/markt/flohmarkt-adliswil/2026-08-29,0,17,0%,16.53
https://www.fleafind.ch/en/markt/kinderflohmarkt-uster,0,17,0%,24.29
https://www.fleafind.ch/en/schweiz/luzern/saturday,0,17,0%,25.29
https://www.fleafind.ch/en/markt/quartier-flohmarkt-areal-bach/2026-05-10,0,16,0%,3.88
https://www.fleafind.ch/de/markt/flohmi-bullingerhof-zuerich/2026-06-27,0,16,0%,4.38
https://www.fleafind.ch/fr/markt/brocante-de-carouge-geneve/2026-09-06,0,16,0%,4.62
https://fleafind.ch/fr/markt/flohmarkt-buerkliplatz-zuerich/2026-05-30,0,16,0%,5
https://www.fleafind.ch/en/markt/marche-aux-puces-plainpalais-geneve-mittwoch/2026-07-15,0,16,0%,5.81
https://www.fleafind.ch/en/maerkte/2026-07-25/st-gallen,0,16,0%,6.12
https://www.fleafind.ch/en/markt/flohmarkt-vogesenplatz-basel/2026-06-20,0,16,0%,6.25
https://www.fleafind.ch/de/markt/flohmarkt-buerkliplatz-zuerich/2026-08-01,0,16,0%,6.88
https://www.fleafind.ch/en/markt/mercato-antiquariato-maghetti-lugano,0,16,0%,7.12
https://www.fleafind.ch/fr/schweiz/zuerich,0,16,0%,8.69
https://www.fleafind.ch/de/markt/flohmarkt-mosergarten-schaffhausen/2027-04-03,0,16,0%,11.12
https://www.fleafind.ch/de/schweiz/geneve/sonntag,0,16,0%,14.94
https://www.fleafind.ch/en/maerkte/naechste-woche/luzern,0,16,0%,20.19
https://www.fleafind.ch/en/markt/marche-aux-puces-plainpalais-geneve-mittwoch/2026-10-21,0,16,0%,34.5
https://www.fleafind.ch/en/markt/marche-aux-puces-plainpalais-geneve-mittwoch/2026-10-28,0,15,0%,1.87
https://www.fleafind.ch/fr/markt/les-puces-du-cpo-lausanne/2026-07-09,0,15,0%,2.67
https://www.fleafind.ch/de/markt/flohmarkt-gallusplatz-stgallen/2026-09-05,0,15,0%,3.4
https://www.fleafind.ch/en/markt/marche-rumine-lausanne-samedi/2026-11-07,0,15,0%,4.07
